Day,Month,Year,Frog #,Habitat Notes,Posture,Movement,Time Habitat,Time Posture,Notes
17,November,2017,56,ON_SUBSTRATE,upright,,10:02,,
17,November,2017,72,ON_SUBSTRATE,upright,y,10:02,,
17,November,2017,101,ON_SUBSTRATE,upright,,10:02,back foot ON_TOP_OR_ON_WALL,
17,November,2017,113,ON_SUBSTRATE,slightly bent,,10:02,,
17,November,2017,119,ON_SUBSTRATE,bent,,10:02,,
17,November,2017,104,ON_SUBSTRATE,,,10:02,hand up ON_TOP_OR_ON_WALL,
17,November,2017,107,ON_SUBSTRATE,upright,y,10:02,,
17,November,2017,108,ON_SUBSTRATE,upright,,10:02,shed,
17,November,2017,38,ON_SUBSTRATE,upright,,10:02,,
17,November,2017,39,ON_SUBSTRATE,upright,,10:02,,
17,November,2017,45,ON_SUBSTRATE,upright,,10:02,,
17,November,2017,41,ON_SUBSTRATE,upright,,10:02,,
17,November,2017,73,ON_SUBSTRATE,slightly bent,,10:02,,
17,November,2017,63,ON_SUBSTRATE,slightly bent,,10:02,,
17,November,2017,58,ON_SUBSTRATE,upright,,10:02,,
17,November,2017,34,ON_SUBSTRATE,bent,,10:02,,
17,November,2017,29,ON_SUBSTRATE,upright,,10:02,,
17,November,2017,46,ON_SUBSTRATE,upright,y,10:02,,
17,November,2017,93,ON_SUBSTRATE,upright,,10:02,,
17,November,2017,13,ON_SUBSTRATE,bent,,10:02,,
17,November,2017,79,ON_SUBSTRATE,upright,y,10:02,,
17,November,2017,31,ON_SUBSTRATE,slightly bent,,10:02,,
17,November,2017,16,ON_SUBSTRATE,upright,,10:02,,
18,November,2017,6,ON_SUBSTRATE,upright,,11:13,lots of shed,
18,November,2017,105,ON_SUBSTRATE,upright,y,11:13,,
18,November,2017,11,ON_SUBSTRATE,upright,,11:13,hand ON_TOP_OR_ON_WALL,
18,November,2017,126,ON_SUBSTRATE,crouched,,11:13,,
18,November,2017,71,ON_SUBSTRATE,upright,y,11:13,,
18,November,2017,112,ON_SUBSTRATE,upright,,11:13,,
18,November,2017,75,ON_SUBSTRATE,upright,,11:13,,
18,November,2017,3,ON_SUBSTRATE,crouched,,11:40,,
18,November,2017,117,ON_SUBSTRATE,upright,y,11:40,,U
18,November,2017,113,ON_SUBSTRATE,upright,,11:40,,
18,November,2017,119,ON_SUBSTRATE,upright,,11:40,,
18,November,2017,83,ON_SUBSTRATE,upright,,11:40,,
18,November,2017,39,ON_SUBSTRATE,upright,y,11:40,,
18,November,2017,103,ON_SUBSTRATE,upright,,11:40,,
18,November,2017,18,ON_SUBSTRATE,slightly bent,,11:40,,
18,November,2017,8,ON_SUBSTRATE,upright,y,11:40,,
18,November,2017,89,ON_SUBSTRATE,slightly bent,,11:40,jumping posture slightly bent,
18,November,2017,5,ON_SUBSTRATE,upright,,11:40,leg up ON_TOP_OR_ON_WALL,
18,November,2017,53,ON_SUBSTRATE,upright,y,11:40,,
18,November,2017,73,ON_SUBSTRATE,upright,,11:40,,
18,November,2017,64,ON_SUBSTRATE,upright,,11:40,,
18,November,2017,93,ON_SUBSTRATE,upright,,12:00,,I
18,November,2017,80,ON_SUBSTRATE,upright,,12:00,,
18,November,2017,29,ON_SUBSTRATE,crouched,,12:00,,
18,November,2017,44,ON_SUBSTRATE,upright,,12:00,,
18,November,2017,78,ON_SUBSTRATE,upright,,12:00,,
18,November,2017,88,ON_SUBSTRATE,upright,,12:00,,
18,November,2017,26,ON_SUBSTRATE,upright,,12:00,,
18,November,2017,97,ON_SUBSTRATE,upright,,12:00,,
18,November,2017,60,ON_SUBSTRATE,bent,n,12:00,,
18,November,2017,49,ON_SUBSTRATE,upright,y,12:00,,
18,November,2017,7,ON_SUBSTRATE,upright,,12:00,,
18,November,2017,28,ON_SUBSTRATE,upright,y,12:00,,
18,November,2017,34,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,11,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,91,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,50,ON_SUBSTRATE,bent,,12:00,,
19,November,2017,110,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,112,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,72,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,2,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,75,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,81,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,119,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,76,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,108,ON_SUBSTRATE,upright,,12:00,,
19,November,2017,104,ON_SUBSTRATE,upright,,12:00,,
20,November,2017,77,ON_SUBSTRATE,slightly bent,,8:11,,
20,November,2017,98,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,3,ON_SUBSTRATE,slightly bent,,8:11,,
20,November,2017,101,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,119,ON_SUBSTRATE,upright,,8:11,hand INSIDE_HIDE,
20,November,2017,104,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,76,ON_SUBSTRATE,slightly bent,,8:11,,
20,November,2017,83,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,90,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,15,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,37,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,27,ON_SUBSTRATE,upright,y,8:11,,
20,November,2017,30,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,45,ON_SUBSTRATE,upright,,8:11,upright posture slightly bent over while jump,
20,November,2017,96,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,93,ON_SUBSTRATE,bent,,8:11,,I
20,November,2017,46,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,44,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,7,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,34,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,61,ON_SUBSTRATE,slightly bent,,8:11,,
20,November,2017,82,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,16,ON_SUBSTRATE,slightly bent,,8:11,legs kind of pulled forward so looked like a little ball kind of,
20,November,2017,122,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,123,ON_SUBSTRATE,upright,,8:11,,
20,November,2017,74,ON_SUBSTRATE,upright,,8:45,,I
22,November,2017,50,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,75,ON_SUBSTRATE,upright,,8:45,holds butt above ground,
22,November,2017,85,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,14,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,39,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,27,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,113,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,95,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,90,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,8,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,64,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,32,ON_SUBSTRATE,upright,y,8:45,,
22,November,2017,104,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,81,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,76,ON_SUBSTRATE,upright,,8:45,head INSIDE_HIDE,
22,November,2017,24,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,37,ON_SUBSTRATE,upright,y,8:45,,
22,November,2017,20,ON_SUBSTRATE,slightly bent,,8:45,,
22,November,2017,45,ON_SUBSTRATE,upright,,8:45,hand INSIDE_HIDE,
22,November,2017,23,ON_SUBSTRATE,upright,,8:45,hand INSIDE_HIDE,
22,November,2017,18,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,116,ON_SUBSTRATE,upright,,8:45,,I
22,November,2017,115,ON_SUBSTRATE,slightly bent,,8:45,,
22,November,2017,16,ON_SUBSTRATE,upright,,8:45,hand INSIDE_HIDE,
22,November,2017,80,ON_SUBSTRATE,upright,y,8:45,,
22,November,2017,66,ON_SUBSTRATE,slightly bent,,8:45,,
22,November,2017,118,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,93,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,52,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,28,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,60,ON_SUBSTRATE,slightly bent,,8:45,,
22,November,2017,123,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,106,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,74,ON_SUBSTRATE,upright,,8:45,,
22,November,2017,26,ON_SUBSTRATE,upright,,8:45,butt doesn't touch ground,
